0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0,0.8,1,1,1,1,0.9,0.9,0.9
1,1,1,0.8,0,1,1,1,1,1,1,1
1,1,1,1,1,0,1,1,1,1,1,1
1,1,1,1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,0,0.7,1,1,1
1,1,1,1,1,1,1,0.7,0,1,1,1
1,1,1,0.9,1,1,1,1,1,0,0.7,0.7
1,1,1,0.9,1,1,1,1,1,0.7,0,0.7
1,1,1,0.9,1,1,1,1,1,0.7,0.7,0
